Date,Open,High,Low,Close,Volume,Adj Close
2002-08-01,22.600012,24.600004,21.86001,23.250004,3000,6.630339
2002-07-01,22.400011,22.600012,20.599989,22.600012,6100,6.444977
2002-06-03,25.999989,25.999989,21.800003,22.500011,2500,6.41646
2002-05-01,25.999989,27.500008,25.750002,26.250008,3300,7.485868
2002-04-01,22.000004,25.500015,21.399998,25.500015,3700,7.266412
2002-03-01,17.000011,22.24999,16.749989,22.049988,5900,6.283302
2002-02-01,15.999997,17.249996,15.979983,17.000011,31800,4.844275
2002-01-02,13.50,15.999997,10.499996,15.999997,21400,4.559314
2001-12-03,14.349995,14.349995,12.499988,13.50,2500,3.846922
2001-11-01,14.999985,15.010009,14.349995,14.349995,600,4.089134
2001-10-01,14.000006,15.250005,12.999994,14.999985,1100,4.268553
2001-09-04,15.450006,15.999997,13.749987,14.000006,26100,3.983989
2001-08-01,16.300001,16.349985,15.49999,15.550009,2400,4.425074
2001-07-02,15.869992,16.300001,15.75001,16.300001,1800,4.6385
2001-06-01,15.999997,16.500004,15.869992,15.869992,5200,4.516132
2001-05-01,15.850013,16.050014,15.799994,15.999997,18200,4.553127
2001-04-02,15.49999,15.999997,15.49999,15.75001,4700,4.476382
2001-03-01,15.75001,15.75001,15.350006,15.49999,200,4.405323
2001-02-01,14.999985,15.899997,14.999985,15.75001,900,4.476382
2001-01-02,13.437494,14.999985,12.124991,14.999985,7100,4.263214
2000-12-01,13.749987,15.49999,13.437494,13.437494,4900,3.819131
2000-11-01,15.75001,15.75001,14.562483,14.749998,3200,4.192164
2000-10-02,15.937492,15.937492,15.49999,15.75001,400,4.470334
2000-09-01,15.937492,15.999997,15.937492,15.937492,1400,4.523547
2000-08-01,15.999997,16.125008,15.937492,15.937492,2100,4.523547
2000-07-03,15.625002,15.937492,15.375015,15.937492,600,4.523547
2000-06-01,15.250005,15.874988,15.250005,15.625002,1100,4.434853
2000-05-01,15.687506,16.062504,15.250005,15.250005,600,4.328417
2000-04-03,17.124987,17.124987,14.62499,15.437487,8400,4.375903
2000-03-01,17.999989,18.499996,17.000011,17.124987,6400,4.854241
2000-02-01,16.875,18.625004,16.875,17.500017,5600,4.960547
2000-01-03,18.124998,18.124998,16.500004,16.875,2900,4.783381
